Season,Team,Total_WAR,Batter_WAR,SP_WAR,RP_WAR,Top3_WAR_Ratio,Gini_Coefficient
2010,- - -,44.2,13.7,29.2,1.2999999999999998,0.3484162895927601,0.811518176146997
2010,ARI,17.799999999999997,19.799999999999997,0.9999999999999998,-3.0,0.8033707865168541,0.8762492651381539
2010,ATL,35.7,20.1,9.799999999999999,5.8,0.40616246498599434,0.7492589281513198
2010,BAL,19.5,9.899999999999999,7.299999999999999,2.3000000000000016,0.42051282051282046,0.7903891878363158
2010,BOS,42.9,26.4,15.499999999999998,0.9999999999999997,0.36130536130536134,0.7940883757961784
2010,CHC,25.799999999999997,13.6,11.1,1.1,0.40310077519379844,0.7841214123477184
2010,CHW,37.9,15.900000000000002,15.299999999999999,6.700000000000001,0.32981530343007914,0.7573668559070019
2010,CIN,48.199999999999996,35.39999999999999,9.899999999999999,2.9000000000000004,0.3443983402489627,0.7431035617881361
2010,CLE,15.700000000000003,6.900000000000003,8.000000000000002,0.8,0.7261146496815285,0.8362055335968379
2010,COL,35.7,13.900000000000002,16.1,5.7,0.4817927170868347,0.8006379585326956
2010,DET,40.900000000000006,23.299999999999994,14.299999999999999,3.3000000000000003,0.41075794621026884,0.7712185870080607
2010,FLA,29.9,14.600000000000001,14.0,1.2999999999999994,0.4949832775919733,0.8483006355346783
2010,HOU,18.4,7.1000000000000005,10.6,0.6999999999999994,0.6467391304347827,0.8408471377647306
2010,KCR,16.6,7.4,8.700000000000001,0.5000000000000002,0.5722891566265059,0.8253446115288222
2010,LAA,25.5,14.299999999999999,9.1,2.1,0.4509803921568628,0.7752002670226971
2010,LAD,27.4,11.399999999999999,14.3,1.7000000000000008,0.4744525547445256,0.8232758620689656
2010,MIL,35.099999999999994,27.5,5.300000000000001,2.3,0.3817663817663818,0.8027602785145889
2010,MIN,44.19999999999999,27.400000000000002,13.299999999999999,3.4999999999999996,0.36651583710407254,0.7491014220972024
2010,NYM,30.400000000000006,16.4,11.200000000000001,2.8000000000000007,0.3980263157894737,0.7917523009561254
2010,NYY,48.599999999999994,31.89999999999999,12.700000000000001,3.9999999999999996,0.3703703703703704,0.7857276293667103
2010,OAK,34.59999999999999,20.900000000000002,12.1,1.5999999999999999,0.34971098265895967,0.8010473397570173
2010,PHI,39.00000000000001,24.400000000000002,12.3,2.2999999999999994,0.4256410256410256,0.7782360684510751
2010,PIT,8.2,4.199999999999998,3.5999999999999996,0.3999999999999999,0.8780487804878049,0.814611671785871
2010,SDP,39.900000000000006,23.099999999999994,8.0,8.799999999999999,0.32330827067669166,0.7224950232249503
2010,SEA,13.499999999999998,2.200000000000001,11.5,-0.2,1.088888888888889,0.8882758620689655
2010,SFG,41.1,23.4,13.2,4.499999999999999,0.39659367396593675,0.7520165256738146
2010,STL,34.3,23.9,11.299999999999999,-0.9000000000000001,0.5276967930029155,0.841941391941392
2010,TBR,47.4,31.199999999999992,11.0,5.2,0.41139240506329117,0.7495546558704451
2010,TEX,40.3,24.099999999999998,10.9,5.300000000000001,0.44913151364764275,0.7897133354450427
2010,TOR,36.50000000000001,21.099999999999994,13.600000000000001,1.8000000000000005,0.38082191780821906,0.7873002697655115
2010,WSN,25.5,15.599999999999998,6.3,3.6,0.4784313725490196,0.8100240096038415
2011,- - -,37.099999999999994,16.399999999999995,18.2,2.4999999999999996,0.3773584905660378,0.8299993398032616
2011,ARI,39.0,27.3,9.300000000000002,2.4,0.4333333333333333,0.8260559360730595
2011,ATL,31.79999999999999,16.8,9.6,5.400000000000001,0.38364779874213845,0.7578485687903972
2011,BAL,14.800000000000002,11.7,3.9999999999999996,-0.9000000000000001,0.8108108108108106,0.8651805337519622
2011,BOS,50.9,37.4,7.8,5.699999999999999,0.46168958742632615,0.8410213243546578
2011,CHC,25.60000000000001,14.6,8.3,2.7,0.43359374999999983,0.8051948051948051
2011,CHW,32.60000000000001,12.3,15.500000000000002,4.800000000000001,0.3190184049079754,0.7391155965091901
2011,CIN,35.2,28.800000000000004,5.800000000000001,0.6,0.44034090909090906,0.7657559198542805
2011,CLE,26.5,9.7,12.3,4.5,0.4226415094339623,0.7554557794716509
2011,COL,24.900000000000002,12.500000000000002,8.1,4.3,0.4497991967871485,0.7959882118072061
2011,DET,37.5,21.999999999999993,11.000000000000002,4.500000000000001,0.4826666666666667,0.813246753246753
2011,FLA,28.0,12.9,12.4,2.6999999999999993,0.40714285714285714,0.809937888198758
2011,HOU,14.7,8.700000000000001,6.4,-0.40000000000000013,0.5238095238095238,0.7939339875111509
2011,KCR,28.5,20.3,5.9,2.3,0.4596491228070175,0.8029181065218584
2011,LAA,38.7,23.599999999999998,14.8,0.3000000000000006,0.4315245478036176,0.82461087299797
2011,LAD,39.0,19.200000000000003,16.5,3.3,0.47692307692307695,0.8022604800895796
2011,MIL,46.89999999999999,30.600000000000005,12.500000000000002,3.8000000000000007,0.37953091684434975,0.7983639542171058
2011,MIN,11.8,4.3,7.800000000000001,-0.3000000000000004,0.6271186440677966,0.8259703599153141
2011,NYM,24.9,14.200000000000001,10.0,0.6999999999999996,0.4578313253012048,0.7866666666666667
2011,NYY,55.1,36.80000000000001,12.5,5.800000000000001,0.32849364791288566,0.7994682773217697
2011,OAK,22.999999999999996,5.8,14.9,2.3,0.4304347826086957,0.7946785428799815
2011,PHI,46.099999999999994,16.599999999999998,26.6,2.9,0.4642082429501085,0.8215277097416804
2011,PIT,17.2,8.600000000000001,5.9,2.7,0.5755813953488372,0.819044293114487
2011,SDP,27.699999999999996,14.1,9.7,3.9,0.40433212996389895,0.7653178087421264
2011,SEA,16.299999999999997,3.1999999999999993,11.200000000000001,1.9000000000000001,0.7239263803680983,0.8333736786895828
2011,SFG,35.8,18.400000000000002,13.9,3.5000000000000004,0.3994413407821229,0.7534908700322236
2011,STL,39.3,27.6,10.6,1.0999999999999999,0.3715012722646311,0.7593934770169751
2011,TBR,44.400000000000006,27.8,15.6,1.0000000000000002,0.3941441441441441,0.7877645502645503
2011,TEX,53.099999999999994,34.4,17.8,0.8999999999999997,0.3370998116760829,0.7713836881251602
2011,TOR,26.599999999999994,17.2,6.100000000000001,3.3,0.548872180451128,0.8484306003102996
2011,WSN,25.9,15.900000000000002,7.700000000000001,2.3,0.41312741312741313,0.7888071895424835
2012,- - -,50.599999999999994,18.299999999999994,31.3,1.0000000000000004,0.22332015810276684,0.7932809640024405
2012,ARI,33.7,20.199999999999996,9.4,4.1000000000000005,0.42433234421364985,0.7915677788636047
2012,ATL,39.3,28.0,4.0,7.300000000000002,0.3842239185750636,0.7581399231925198
2012,BAL,28.6,13.299999999999999,8.9,6.3999999999999995,0.38811188811188807,0.7658673517937007
2012,BOS,22.2,16.999999999999996,2.8999999999999995,2.3000000000000007,0.454954954954955,0.7844478216818642
2012,CHC,12.700000000000001,10.799999999999999,3.5999999999999996,-1.6999999999999997,0.7086614173228346,0.8244548286604361
2012,CHW,35.4,19.400000000000002,12.200000000000001,3.800000000000001,0.3672316384180791,0.7689134084912447
2012,CIN,41.39999999999999,23.299999999999997,12.9,5.200000000000001,0.3212560386473431,0.7093222705333281
2012,CLE,19.299999999999997,8.9,6.3,4.1000000000000005,0.48704663212435234,0.8136976824628157
2012,COL,22.2,11.999999999999998,4.4,5.800000000000001,0.3558558558558559,0.7386792452830189
2012,DET,43.1,19.7,19.4,3.999999999999999,0.4477958236658932,0.8289549932393279
2012,HOU,13.000000000000002,6.099999999999999,3.9000000000000004,3.0,0.5461538461538461,0.7937411095305832
2012,KCR,25.4,12.600000000000001,6.699999999999999,6.1,0.42519685039370075,0.7918594815146539
2012,LAA,41.60000000000001,33.599999999999994,7.0,0.9999999999999996,0.4399038461538461,0.7932030932030931
2012,LAD,30.599999999999998,11.899999999999999,15.0,3.7000000000000006,0.4215686274509804,0.794943820224719
2012,MIA,18.3,8.5,7.599999999999999,2.1999999999999997,0.6666666666666666,0.8167627835447904
2012,MIL,39.3,28.4,10.1,0.7999999999999999,0.45292620865139943,0.8086162648828307
2012,MIN,19.700000000000003,14.0,3.0,2.7,0.5837563451776648,0.8437825580682724
2012,NYM,29.800000000000004,15.200000000000001,12.8,1.8000000000000003,0.4630872483221476,0.800041407867495
2012,NYY,49.699999999999996,32.8,12.4,4.500000000000001,0.30985915492957744,0.7312970340858788
2012,OAK,39.4,20.39999999999999,13.3,5.700000000000001,0.2868020304568528,0.7336605419917778
2012,PHI,36.1,17.300000000000004,15.200000000000001,3.599999999999999,0.39612188365650963,0.7960557960557959
2012,PIT,21.699999999999992,9.7,9.9,2.1,0.6129032258064518,0.8490303030303029
2012,SDP,26.900000000000002,20.3,3.3000000000000007,3.3000000000000007,0.48327137546468396,0.8233334721239123
2012,SEA,25.900000000000002,8.5,12.1,5.3,0.5019305019305018,0.7755
2012,SFG,36.8,26.099999999999994,9.700000000000001,0.9999999999999997,0.5135869565217391,0.8279935275080907
2012,STL,44.699999999999996,28.599999999999998,15.299999999999997,0.7999999999999997,0.3579418344519016,0.7766825047868944
2012,TBR,43.900000000000006,23.5,14.300000000000002,6.1,0.3189066059225512,0.7408239415169052
2012,TEX,44.7,23.400000000000002,15.499999999999998,5.8,0.3534675615212528,0.7596616541353384
2012,TOR,20.7,14.699999999999998,3.0999999999999996,2.9000000000000004,0.48792270531400966,0.8250124192747144
2012,WSN,44.70000000000001,25.1,16.5,3.0999999999999996,0.3042505592841163,0.7335451977401131
2013,- - -,13.100000000000001,2.6,14.5,-4.0,0.7862595419847328,0.8664257369614512
2013,ARI,29.8,21.299999999999997,7.1000000000000005,1.4,0.4228187919463088,0.7798989898989899
2013,ATL,42.6,25.2,11.499999999999998,5.8999999999999995,0.28169014084507044,0.714554658411078
2013,BAL,36.2,25.900000000000002,6.3999999999999995,3.900000000000001,0.4668508287292817,0.7966220971147079
2013,BOS,48.99999999999999,34.4,10.200000000000001,4.4,0.28775510204081634,0.7668909037730332
2013,CHC,20.2,11.299999999999999,8.299999999999999,0.6000000000000001,0.4059405940594059,0.8005142165759226
2013,CHW,18.7,4.3999999999999995,8.7,5.600000000000001,0.5828877005347594,0.8407017092918647
2013,CIN,40.2,22.2,14.999999999999998,3.0000000000000004,0.427860696517413,0.787906585636204
2013,CLE,39.4,23.0,14.6,1.8000000000000005,0.3350253807106599,0.7844961240310078
2013,COL,31.2,14.500000000000004,12.300000000000002,4.4,0.4326923076923077,0.7664585191793041
2013,DET,54.399999999999984,27.8,23.6,2.9999999999999996,0.37500000000000006,0.7681250436117509
2013,HOU,4.1,2.6999999999999993,3.900000000000001,-2.5,1.5853658536585364,0.8578811369509044
2013,KCR,35.7,18.499999999999996,9.299999999999999,7.8999999999999995,0.32773109243697474,0.7416032470826992
2013,LAA,30.5,20.799999999999997,7.299999999999999,2.4,0.5180327868852459,0.8282051282051283
2013,LAD,45.8,26.6,15.399999999999999,3.8,0.3493449781659389,0.7816464237516868
2013,MIA,16.199999999999996,3.5,8.5,4.199999999999999,0.5617283950617286,0.8131266149870803
2013,MIL,28.600000000000005,23.000000000000004,4.4,1.1999999999999995,0.6048951048951048,0.7939688322201982
2013,MIN,21.299999999999997,9.9,5.4,6.000000000000001,0.483568075117371,0.8006224712107065
2013,NYM,30.499999999999996,12.499999999999998,15.900000000000002,2.0999999999999996,0.5114754098360657,0.8239109906802972
2013,NYY,28.200000000000003,13.4,12.299999999999999,2.5,0.4432624113475177,0.8236363636363635
2013,OAK,42.8,26.299999999999997,11.4,5.1,0.34813084112149534,0.7366878735299789
2013,PHI,23.6,9.700000000000001,13.000000000000002,0.9,0.5932203389830508,0.8395752895752895
2013,PIT,39.599999999999994,22.500000000000004,12.6,4.5,0.43939393939393945,0.8128225486304088
2013,SDP,25.1,17.7,4.000000000000001,3.4000000000000012,0.3784860557768924,0.7748631029986962
2013,SEA,28.1,12.000000000000004,11.6,4.5,0.5124555160142349,0.7905491698595148
2013,SFG,34.6,27.700000000000003,5.300000000000001,1.600000000000001,0.4450867052023121,0.7964726631393297
2013,STL,44.0,25.799999999999997,13.700000000000001,4.500000000000001,0.4681818181818182,0.8111845032341969
2013,TBR,43.1,28.3,10.700000000000001,4.1000000000000005,0.31786542923433875,0.7424115845168476
2013,TEX,38.99999999999999,19.5,12.8,6.7,0.35897435897435903,0.7792032945275994
2013,TOR,28.0,18.1,5.0,4.8999999999999995,0.42857142857142855,0.8141046213093711
2013,WSN,36.7,19.099999999999994,13.299999999999997,4.3,0.3487738419618528,0.7628515369522565
2014,- - -,51.2,15.000000000000002,30.300000000000004,5.900000000000001,0.30078125,0.7947153383646453
2014,ARI,19.5,13.0,5.000000000000001,1.4999999999999996,0.5384615384615384,0.8143030303030302
2014,ATL,32.300000000000004,14.300000000000002,13.3,4.7,0.39938080495356026,0.7876344086021506
2014,BAL,38.800000000000004,26.499999999999996,8.7,3.599999999999999,0.33505154639175255,0.7214040370771185
2014,BOS,21.700000000000003,18.0,1.4000000000000001,2.3,0.3824884792626728,0.7794486215538847
2014,CHC,29.8,13.500000000000002,10.1,6.2,0.46308724832214765,0.7791319857312722
2014,CHW,23.600000000000005,13.199999999999998,10.2,0.19999999999999984,0.6440677966101694,0.8758902387934645
2014,CIN,27.3,14.900000000000002,10.799999999999999,1.5999999999999988,0.46886446886446886,0.8287364287364287
2014,CLE,33.999999999999986,13.8,13.9,6.300000000000001,0.547058823529412,0.794412640256469
2014,COL,25.4,18.2,6.6,0.6000000000000002,0.4173228346456693,0.8002441694030479
2014,DET,39.199999999999996,22.6,15.799999999999999,0.7999999999999998,0.3928571428571429,0.8411920800163296
2014,HOU,21.400000000000002,12.3,9.6,-0.5000000000000003,0.5467289719626167,0.8242058580858087
2014,KCR,35.099999999999994,18.39999999999999,11.7,5.0,0.378917378917379,0.7920875776660046
2014,LAA,45.2,31.699999999999996,10.4,3.0999999999999996,0.3805309734513274,0.8103360650530462
2014,LAD,51.9,31.500000000000014,18.4,2.0,0.3448940269749518,0.795962287353966
2014,MIA,30.8,16.2,9.5,5.1,0.5,0.8171431152057084
2014,MIL,29.899999999999995,19.5,9.9,0.5000000000000001,0.5217391304347827,0.792955192955193
2014,MIN,28.0,14.5,10.799999999999999,2.6999999999999997,0.525,0.8405775075987842
2014,NYM,30.599999999999998,17.799999999999997,11.600000000000001,1.1999999999999997,0.32026143790849676,0.7607519730424758
2014,NYY,26.900000000000002,12.3,9.1,5.5,0.37174721189591076,0.8114175133043057
2014,OAK,31.7,17.799999999999997,8.4,5.5,0.3974763406940063,0.740436624307592
2014,PHI,27.299999999999997,11.4,10.0,5.9,0.4395604395604396,0.8107843137254902
2014,PIT,40.900000000000006,31.200000000000003,7.4,2.3,0.44743276283618577,0.7997526856789552
2014,SDP,21.0,9.299999999999999,9.000000000000002,2.7,0.5,0.8165078996282529
2014,SEA,32.49999999999999,18.700000000000003,10.199999999999998,3.5999999999999996,0.5046153846153847,0.8088154269972452
2014,SFG,34.099999999999994,25.900000000000006,6.0,2.1999999999999997,0.4457478005865103,0.8111038251366119
2014,STL,34.699999999999996,19.099999999999998,11.4,4.2,0.37752161383285304,0.7840913759809358
2014,TBR,30.599999999999998,20.7,7.6000000000000005,2.3000000000000007,0.3660130718954249,0.8023433269334908
2014,TEX,19.400000000000006,12.000000000000002,7.3999999999999995,-1.1102230246251565e-16,0.670103092783505,0.8715479277277031
2014,TOR,37.50000000000001,22.5,12.8,2.1999999999999997,0.36533333333333323,0.7995337995337994
2014,WSN,49.5,25.3,18.1,6.1,0.34545454545454546,0.7479952479952481
2015,- - -,60.0,25.199999999999996,30.6,4.2,0.2833333333333333,0.8373161709422272
2015,ARI,28.299999999999997,19.2,6.9,2.2,0.6325088339222615,0.8351203998182644
2015,ATL,15.500000000000002,10.300000000000002,5.299999999999999,-0.10000000000000009,0.6516129032258063,0.8544035674470458
2015,BAL,34.6,19.2,9.4,6.0,0.44508670520231214,0.8038625173287443
2015,BOS,30.3,17.4,12.5,0.40000000000000013,0.4191419141914191,0.7847924659923265
2015,CHC,48.1,25.8,17.800000000000004,4.5,0.3804573804573805,0.7846558556158634
2015,CHW,27.399999999999995,10.100000000000001,15.299999999999999,2.0,0.5036496350364964,0.8420761732489196
2015,CIN,21.400000000000002,15.700000000000001,3.899999999999999,1.8000000000000003,0.6869158878504672,0.8608443377350941
2015,CLE,38.89999999999999,18.5,15.900000000000002,4.5,0.3830334190231363,0.8197311315761617
2015,COL,17.0,8.599999999999998,5.3999999999999995,3.0,0.5764705882352942,0.7985404688191066
2015,DET,22.4,14.799999999999997,6.8,0.7999999999999997,0.6116071428571429,0.8375302663438258
2015,HOU,43.4,25.2,13.2,5.0,0.32258064516129037,0.7579188815262506
2015,KCR,33.400000000000006,21.000000000000004,7.8,4.6,0.40119760479041905,0.7618949958982774
2015,LAA,31.2,19.0,9.1,3.1,0.4903846153846154,0.791898405635892
2015,LAD,46.800000000000004,27.7,15.499999999999996,3.6,0.40811965811965806,0.7986865671641791
2015,MIA,26.6,17.5,5.5,3.6,0.4398496240601504,0.8076695291679005
2015,MIL,15.699999999999998,7.7,4.8,3.1999999999999997,0.4522292993630574,0.7783118306771231
2015,MIN,27.8,12.1,11.600000000000001,4.1,0.3057553956834532,0.7516129032258064
2015,NYM,40.599999999999994,21.599999999999998,15.7,3.3,0.3497536945812808,0.7410808767951625
2015,NYY,39.5,20.7,11.6,7.2,0.25063291139240507,0.7904929577464789
2015,OAK,18.299999999999997,7.699999999999999,9.600000000000001,1.0,0.5027322404371585,0.8137704918032787
2015,PHI,13.600000000000001,7.900000000000001,2.9000000000000012,2.8,0.5735294117647058,0.8154205607476632
2015,PIT,40.0,24.000000000000004,12.999999999999998,3.000000000000001,0.425,0.7985426319749713
2015,SDP,25.400000000000002,15.799999999999999,7.8999999999999995,1.6999999999999997,0.4409448818897637,0.7781872923588039
2015,SEA,24.8,16.399999999999995,7.4,1.0000000000000002,0.467741935483871,0.8028756957328388
2015,SFG,38.49999999999999,29.700000000000003,7.2,1.5999999999999996,0.4181818181818183,0.8084635913076631
2015,STL,43.8,23.1,16.0,4.699999999999999,0.3287671232876712,0.7747729700854703
2015,TBR,33.8,19.499999999999996,13.000000000000002,1.3,0.3994082840236686,0.8001329983744645
2015,TEX,29.9,20.4,8.200000000000001,1.2999999999999996,0.34448160535117056,0.7926340326340326
2015,TOR,43.2,32.599999999999994,7.6000000000000005,3.0,0.4259259259259259,0.798899271460247
2015,WSN,40.400000000000006,17.900000000000002,18.4,4.1,0.4826732673267326,0.8199884792626727
2016,- - -,36.10000000000001,5.9,17.9,12.3,0.3130193905817174,0.8364766195432655
2016,ARI,27.200000000000003,17.5,8.999999999999998,0.6999999999999997,0.5220588235294117,0.8157349896480333
2016,ATL,19.5,13.199999999999998,3.3,2.9999999999999996,0.6871794871794872,0.8589141085891412
2016,BAL,36.5,21.299999999999997,8.6,6.6000000000000005,0.33698630136986296,0.7578373060238807
2016,BOS,49.60000000000001,32.099999999999994,13.799999999999999,3.7,0.36491935483870963,0.7948694316436252
2016,CHC,53.599999999999994,34.5,16.1,2.9999999999999996,0.3097014925373135,0.7233566433566434
2016,CHW,35.400000000000006,17.299999999999997,15.6,2.5,0.463276836158192,0.8359914938862305
2016,CIN,12.099999999999998,10.700000000000001,2.3,-0.9000000000000004,0.9090909090909093,0.8693354264782835
2016,CLE,39.7,22.7,13.6,3.4,0.380352644836272,0.8063579722458227
2016,COL,34.7,21.4,10.700000000000001,2.6,0.446685878962536,0.8399051490514905
2016,DET,38.2,19.799999999999997,13.799999999999999,4.6,0.42146596858638746,0.779269366197183
2016,HOU,43.4,26.199999999999996,10.0,7.200000000000002,0.3640552995391705,0.7578795528308689
2016,KCR,25.8,13.8,8.700000000000001,3.3,0.28294573643410853,0.7321917808219178
2016,LAA,22.700000000000003,17.9,4.3,0.5000000000000001,0.6696035242290748,0.847116493656286
2016,LAD,42.2,23.099999999999998,13.399999999999999,5.699999999999999,0.42180094786729855,0.8205128205128206
2016,MIA,36.800000000000004,20.5,10.2,6.1000000000000005,0.4021739130434782,0.7836686117936119
2016,MIL,21.799999999999997,12.099999999999998,7.4,2.2999999999999994,0.42201834862385323,0.7861602497398544
2016,MIN,23.999999999999996,14.199999999999998,6.0,3.7999999999999994,0.5041666666666668,0.8003676470588234
2016,NYM,41.6,19.7,16.900000000000002,5.0,0.3052884615384615,0.7245380974194534
2016,NYY,27.7,13.3,11.6,2.8,0.39350180505415167,0.8228880204564096
2016,OAK,16.7,6.3,4.3,6.1,0.45508982035928147,0.804375
2016,PHI,22.7,8.100000000000001,12.799999999999999,1.8000000000000003,0.4625550660792952,0.8043076923076923
2016,PIT,29.099999999999998,22.8,5.699999999999999,0.5999999999999999,0.32302405498281783,0.7901209677419354
2016,SDP,13.8,9.6,2.2,1.9999999999999998,0.5797101449275363,0.8239220163344163
2016,SEA,37.3,23.899999999999995,9.4,4.000000000000002,0.45576407506702415,0.8154008438818565
2016,SFG,34.59999999999999,22.099999999999998,11.999999999999998,0.49999999999999956,0.4595375722543355,0.8072033898305084
2016,STL,41.699999999999996,25.5,11.8,4.400000000000001,0.28057553956834536,0.7160919540229884
2016,TBR,25.2,15.100000000000001,10.100000000000001,0.0,0.43253968253968256,0.7971584699453552
2016,TEX,27.6,14.1,10.5,3.0,0.4420289855072464,0.8106936416184971
2016,TOR,40.29999999999999,24.200000000000003,13.100000000000001,3.0,0.3498759305210919,0.7865177195685671
2016,WSN,43.199999999999996,21.499999999999993,18.1,3.6,0.33333333333333337,0.7544006097339672
2017,- - -,70.3,25.799999999999997,22.9,21.6,0.182076813655761,0.8096669896368693
2017,ARI,42.3,19.400000000000002,17.599999999999998,5.299999999999999,0.32387706855791965,0.7534265350877193
2017,ATL,20.699999999999996,13.2,6.3,1.2,0.6183574879227055,0.8238990213523131
2017,BAL,18.8,9.799999999999997,5.5,3.5,0.526595744680851,0.8271626297577854
2017,BOS,39.599999999999994,16.1,17.3,6.2,0.3914141414141415,0.8071895424836599
2017,CHC,40.4,26.0,9.1,5.3,0.3589108910891089,0.7514196362439304
2017,CHW,9.9,13.899999999999997,-1.6,-2.4000000000000004,1.0909090909090908,0.8509836065573769
2017,CIN,27.000000000000004,21.800000000000004,3.0000000000000004,2.2,0.5296296296296296,0.8329387626262628
2017,CLE,57.199999999999996,27.700000000000003,22.200000000000006,7.300000000000001,0.3496503496503497,0.7262231825899058
2017,COL,32.2,14.399999999999999,12.8,5.0,0.45652173913043476,0.7718697249528351
2017,DET,12.399999999999999,5.0,9.1,-1.7,0.6612903225806451,0.8534445250181292
2017,HOU,54.300000000000004,36.5,12.600000000000001,5.2,0.3186003683241252,0.7809479349736379
2017,KCR,27.0,13.1,9.0,4.9,0.44814814814814813,0.8161983822903364
2017,LAA,26.199999999999996,16.099999999999998,4.8999999999999995,5.199999999999999,0.5687022900763359,0.819952774498229
2017,LAD,50.5,30.199999999999996,14.299999999999997,6.000000000000001,0.299009900990099,0.7848935451165934
2017,MIA,31.3,25.500000000000004,3.9,1.9000000000000004,0.5271565495207667,0.834412492858503
2017,MIL,38.30000000000001,21.099999999999998,13.1,4.1000000000000005,0.3368146214099215,0.7624728421884259
2017,MIN,36.2,28.2,6.9,1.1,0.3646408839779005,0.8083818915284627
2017,NYM,22.4,14.000000000000002,7.799999999999999,0.6,0.45535714285714285,0.7718233321771302
2017,NYY,48.99999999999999,27.9,13.6,7.500000000000001,0.37551020408163266,0.7800840524846812
2017,OAK,19.100000000000005,14.399999999999999,5.2,-0.4999999999999997,0.4816753926701569,0.8320661597972521
2017,PHI,23.3,11.7,8.6,3.000000000000001,0.4291845493562232,0.7953399122807017
2017,PIT,26.599999999999998,11.399999999999997,13.1,2.0999999999999996,0.38345864661654133,0.7683049708911778
2017,SDP,15.4,8.7,6.8,-0.10000000000000009,0.45454545454545453,0.8005275974025974
2017,SEA,31.000000000000004,23.0,4.7,3.3,0.39999999999999997,0.8502099483204136
2017,SFG,19.700000000000003,8.400000000000002,9.8,1.5,0.5634517766497461,0.8031505531505532
2017,STL,39.1,25.000000000000007,10.3,3.8000000000000016,0.3222506393861893,0.7601838235294117
2017,TBR,32.099999999999994,19.199999999999996,10.3,2.6,0.36448598130841126,0.7840214426784539
2017,TEX,20.999999999999993,11.000000000000002,6.300000000000001,3.7,0.43333333333333346,0.8272569444444444
2017,TOR,24.6,9.400000000000002,8.6,6.6000000000000005,0.4796747967479675,0.8526310964429776
2017,WSN,43.0,22.5,19.299999999999997,1.1999999999999997,0.42325581395348844,0.8102085762404458
2018,- - -,81.9,45.8,21.699999999999996,14.4,0.17704517704517703,0.7902495364882526
2018,ARI,33.00000000000001,19.8,12.2,1.0,0.43636363636363623,0.8287879971868409
