avg_bat_speed,contact_pct,chase_pct,avg_ev,sweet_spot_pct,xwoba,full_name,avg,obp,slg,ops,woba_official,iso,k_pct,bb_pct,xbh,hitter_type,pa,sb,xwoba_target,oaa,primary_pos,utility,rank_score
71.66876404494383,0.6622222222222223,0.3255813953488372,82.94296875000003,0.3515625,0.2911127979039622,Kyle Stowers,0.208,0.268,0.333,0.601,0.265,0.125,0.354,0.062,16,Type B,209,0,0.291,0.0,DH,1,-0.9665508073022598
72.56221532091101,0.7351460221550856,0.3065764023210832,84.80925644916539,0.306060606060606,0.3280744042017881,Shea Langeliers,0.224,0.288,0.45,0.739,0.315,0.226,0.272,0.077,49,Type B,534,4,0.328,-10.0,C,2,0.3960085006968845
67.00864440078585,0.8105065666041276,0.3222003929273084,82.27160804020102,0.2864321608040201,0.2983182481006602,Luis Campusano,0.227,0.281,0.361,0.642,0.282,0.134,0.1369999999999999,0.067,21,Type A,299,0,0.298,0.0,DH,1,-0.19043265147867228
70.92962577962577,0.7263581488933601,0.279383429672447,82.42933753943225,0.2618296529968454,0.3089438883789372,Sean Murphy,0.193,0.284,0.352,0.636,0.281,0.159,0.254,0.102,16,Type B,264,0,0.311,0.0,DH,1,-1.0073463568148682
66.27107218683653,0.7805383022774327,0.25,79.73063063063064,0.2822822822822823,0.3011194561951419,Nick Senzel,0.195,0.283,0.331,0.614,0.273,0.136,0.228,0.105,18,Type A,267,1,0.301,0.0,DH,1,-0.6812369542757621
69.89561567164186,0.7512135922330098,0.2529832935560859,81.38390596745025,0.2978339350180505,0.3432796233679827,Austin Wells,0.229,0.322,0.395,0.718,0.315,0.167,0.21,0.114,32,Type B,414,1,0.343,0.0,DH,1,-0.5780025468760289
65.77740524781348,0.8176691729323309,0.2624356775300172,82.90860759493664,0.3426042983565107,0.3373541682802127,Will Smith,0.248,0.327,0.433,0.76,0.326,0.185,0.193,0.094,46,Type A,544,1,0.337,-4.0,C,2,0.6991249720185104
69.72996183206101,0.7661141804788214,0.2228260869565217,82.83806970509384,0.3056300268096514,0.2975261925926918,Jack Suwinski,0.182,0.264,0.324,0.588,0.26,0.142,0.285,0.0969999999999999,17,Type B,277,9,0.298,0.0,DH,1,-1.1725527998801708
64.60720164609053,0.8694481830417228,0.2796725784447476,80.41116666666665,0.2878535773710483,0.2950032507856081,Santiago Espinal,0.246,0.295,0.356,0.65,0.285,0.109,0.138,0.061,21,Type A,391,11,0.295,0.0,DH,1,-0.0491048871687801
70.11294233289642,0.6333333333333333,0.2997512437810945,82.78518518518511,0.35,0.308047952902388,Nolan Gorman,0.203,0.271,0.4,0.671,0.29,0.197,0.376,0.085,34,Type B,402,6,0.307,0.0,DH,1,-0.2642712087379038
61.77464285714281,0.8490230905861457,0.2478920741989882,79.70993227990971,0.3544018058690745,0.3002261098912204,Xavier Edwards,0.328,0.397,0.423,0.82,0.359,0.094,0.172,0.109,18,Type A,303,31,0.3,0.0,DH,1,0.9545546064376031
72.6612325581395,0.7120799273387829,0.3663636363636364,84.99915730337084,0.2752808988764045,0.3390461960204269,Jake Burger,0.25,0.301,0.46,0.76,0.325,0.209,0.259,0.054,53,Type B,579,1,0.339,0.0,DH,1,0.4584138343194164
67.19697525206242,0.8030852994555354,0.2566371681415929,81.17387500000002,0.3121098626716604,0.3092953043653609,Josh Smith,0.258,0.337,0.394,0.731,0.323,0.136,0.204,0.078,44,Type A,592,11,0.309,0.0,DH,1,0.27764299874256565
67.72353818615753,0.7502903600464577,0.2491657397107897,81.80171821305844,0.3053173241852487,0.2963600261801165,Jared Triolo,0.216,0.296,0.315,0.611,0.275,0.099,0.265,0.094,20,Type D,446,8,0.296,0.0,DH,1,-0.542554981337168
70.41670378619152,0.7222222222222222,0.3608490566037736,83.48594771241831,0.2483660130718954,0.2937553644166574,Austin Hays,0.255,0.303,0.396,0.699,0.303,0.14,0.231,0.035,23,Type B,255,2,0.294,0.0,DH,1,-0.4495117625207416
71.30410879629635,0.6666666666666666,0.2722222222222222,84.71280148423008,0.3710575139146567,0.3599305680200561,Michael Toglia,0.218,0.311,0.456,0.767,0.329,0.238,0.321,0.118,42,Type B,458,10,0.361,0.0,DH,1,0.5889055470188428
61.86505754475706,0.8204488778054863,0.2804428044280442,79.05430463576147,0.2876033057851239,0.2725661214617094,Nicky Lopez,0.241,0.312,0.294,0.606,0.275,0.053,0.151,0.083,16,Type A,445,5,0.273,0.0,DH,1,-0.8034709015552841
71.92303754266214,0.6728462377317339,0.2797202797202797,82.8620111731843,0.2718808193668529,0.3211296331694046,Luke Raley,0.243,0.32,0.463,0.783,0.339,0.22,0.297,0.059,43,Type B,455,11,0.321,0.0,DH,1,0.25671303888849867
74.5859014675052,0.6383399209486166,0.2587155963302752,83.92882562277582,0.302491103202847,0.3605342456939908,Matt Wallner,0.259,0.372,0.523,0.894,0.385,0.264,0.364,0.092,31,Type B,261,3,0.361,0.0,DH,1,1.0820111287120897
66.53527799530148,0.8373168851195065,0.26657824933687,82.54243902439022,0.3193768257059396,0.3094042796834395,Isaac Paredes,0.238,0.346,0.393,0.739,0.327,0.155,0.1639999999999999,0.119,45,Type A,641,1,0.309,-2.0,3B,1,0.2995655211012515
64.80603260869562,0.771551724137931,0.2031558185404339,80.76380368098161,0.3006134969325153,0.2546540301630557,Taylor Walls,0.183,0.282,0.248,0.529,0.245,0.064,0.266,0.123,9,Type D,252,16,0.255,0.0,DH,1,0.1374610985446738
71.48636363636365,0.690631808278867,0.2298624754420432,84.09581881533097,0.3031358885017421,0.3268964652018564,Triston Casas,0.241,0.337,0.462,0.8,0.342,0.222,0.317,0.123,21,Type B,243,0,0.328,0.0,DH,1,0.4434424136583428
72.9349494949495,0.7292490118577075,0.2986512524084778,84.61343283582086,0.317910447761194,0.3372060404059415,Heliot Ramos,0.269,0.322,0.469,0.792,0.339,0.2,0.261,0.071,48,Type B,518,6,0.338,0.0,DH,1,0.605313546833049
68.75253906250006,0.8582317073170732,0.29004329004329,81.82461538461534,0.2846153846153846,0.3070259416911783,Tyler Freeman,0.209,0.305,0.321,0.626,0.283,0.112,0.138,0.073,22,Type A,383,11,0.307,0.0,DH,1,-0.5916702836730292
71.97263872491148,0.7542277339346111,0.2706131078224101,83.52163061564053,0.3239202657807309,0.3409686864901803,Lawrence Butler,0.262,0.317,0.49,0.807,0.345,0.228,0.239,0.078,48,Type B,451,18,0.341,-1.0,RF,1,0.7286570494081955
69.50194145758667,0.7872582480091013,0.2508551881413911,83.26295081967214,0.3163934426229508,0.3215222522694848,Patrick Bailey,0.234,0.298,0.339,0.637,0.281,0.105,0.223,0.087,25,Type C,448,4,0.322,20.0,C,2,-0.5132232767268466
63.84205645161288,0.7422360248447205,0.2910958904109589,76.75390243902436,0.3097560975609756,0.2456754997660701,Michael Siani,0.228,0.285,0.285,0.57,0.257,0.057,0.275,0.063,11,Type D,334,20,0.246,0.0,DH,1,0.4774691384855947
70.437865497076,0.6909294512877939,0.2966396292004635,83.67257462686563,0.3208955223880597,0.3113518764392078,Jarred Kelenic,0.231,0.286,0.393,0.679,0.294,0.163,0.296,0.071,35,Type B,449,7,0.311,0.0,DH,1,-0.3075607006818986
68.11627906976749,0.8633802816901408,0.2831632653061224,83.67495621716284,0.3099824868651488,0.3285189617552526,Alejandro Kirk,0.253,0.319,0.359,0.677,0.297,0.106,0.132,0.091,25,Type A,386,0,0.329,0.0,DH,1,0.014279534807221994
68.47718408736357,0.8260211800302572,0.2231075697211155,83.2841796875,0.306640625,0.3292592803349435,Gabriel Moreno,0.266,0.353,0.38,0.734,0.325,0.115,0.148,0.1169999999999999,24,Type A,351,3,0.328,0.0,DH,1,0.4375337137358005
68.23971518987346,0.8025157232704403,0.3207301173402868,82.10689655172412,0.2810344827586207,0.3168405535786585,Otto Lopez,0.27,0.313,0.377,0.69,0.302,0.107,0.173,0.0579999999999999,30,Type A,434,20,0.317,0.0,DH,1,0.012770226615351335
62.659520123838966,0.8990825688073395,0.1938911022576361,81.27429643527199,0.2889305816135084,0.2873268987626504,Geraldo Perdomo,0.273,0.344,0.374,0.718,0.317,0.101,0.149,0.093,26,Type A,388,9,0.288,0.0,DH,1,0.4858629508840515
70.09930747922438,0.8214285714285714,0.3737226277372262,82.63988970588238,0.3522935779816514,0.3212715793681565,Lenyn Sosa,0.254,0.283,0.359,0.642,0.28,0.105,0.209,0.033,21,Type C,369,3,0.321,0.0,DH,1,-0.5256526779332718
70.60782889426957,0.777337559429477,0.4231759656652361,83.25259668508299,0.3020948180815876,0.3426343450461679,Yainer Diaz,0.299,0.325,0.441,0.766,0.329,0.142,0.173,0.039,48,Type C,619,2,0.343,0.0,DH,1,0.2558986094566624
66.1099264705883,0.8597640891218873,0.1873684210526315,81.37844112769478,0.3223140495867768,0.3185661466595605,Ha-seong Kim,0.233,0.33,0.37,0.7,0.308,0.136,0.1639999999999999,0.123,30,Type A,470,22,0.318,2.0,SS,3,0.2885406697251631
70.51732925586136,0.7738446411012783,0.2071373157486423,83.42782485875702,0.3032440056417489,0.3484517857801815,Seiya Suzuki,0.283,0.366,0.482,0.848,0.365,0.199,0.2739999999999999,0.108,54,Type B,585,16,0.348,0.0,DH,1,0.5884100383274596
69.09202453987724,0.7382075471698113,0.3032886723507917,84.65477477477476,0.3057553956834532,0.3545980811946844,Jordan Westburg,0.264,0.312,0.481,0.792,0.34,0.216,0.217,0.049,49,Type B,447,6,0.355,0.0,DH,1,0.713186919797933
64.09277035236933,0.8769414575866189,0.4307692307692308,80.68714918759225,0.2895125553914328,0.2851380212047334,Ernie Clement,0.263,0.284,0.408,0.692,0.297,0.145,0.091,0.024,36,Type A,452,12,0.289,0.0,DH,1,0.2378612640954767
69.06219827586213,0.829592684954281,0.3472222222222222,83.24983314794207,0.3041065482796892,0.3330286027732216,Alec Burleson,0.269,0.314,0.42,0.735,0.319,0.152,0.128,0.059,41,Type C,595,9,0.333,0.0,DH,1,-0.04989970712809924
65.80839060710193,0.743047830923248,0.3109947643979057,81.6147967479675,0.2910569105691057,0.3063232625968139,Jake Meyers,0.219,0.286,0.36,0.646,0.285,0.141,0.228,0.068,36,Type D,513,11,0.307,6.0,CF,2,2.7712429017626463
67.52188264058677,0.7166085946573751,0.2325358851674641,82.33120437956201,0.3120437956204379,0.293370621022335,Davis Schneider,0.191,0.282,0.343,0.625,0.277,0.151,0.317,0.104,33,Type D,454,6,0.293,0.0,DH,1,-0.7125590013076283
65.81006289308169,0.791970802919708,0.2983425414364641,79.5014159292035,0.2950530035335689,0.2790691864651538,Brayan Rocchio,0.206,0.298,0.316,0.614,0.276,0.11,0.204,0.1,26,Type A,442,10,0.279,11.0,SS,3,-0.8972808191607081
69.16032801418443,0.7757166947723441,0.3950850661625709,81.12371638141809,0.2567237163814181,0.2581079373487319,Ezequiel Duran,0.246,0.288,0.321,0.609,0.27,0.075,0.221,0.049,14,Type B,285,1,0.257,0.0,DH,1,-1.4910027284614475
72.11645997745207,0.7445414847161572,0.2797055730809674,83.62437810945268,0.3079470198675497,0.3236377731279716,Wilyer Abreu,0.253,0.322,0.459,0.781,0.336,0.206,0.28,0.089,50,Type B,447,8,0.324,17.0,RF,1,0.3713148867071818
67.33527918781726,0.73989898989899,0.2796208530805687,79.7424242424242,0.3584905660377358,0.3129441469674378,Leo Jimenez,0.229,0.329,0.358,0.686,0.308,0.128,0.281,0.057,15,Type D,210,0,0.313,0.0,DH,1,-1.2225710612190095
67.6186708860759,0.7473867595818815,0.2566096423017107,81.13650385604107,0.2897435897435897,0.3008988128905711,Parker Meadows,0.244,0.31,0.433,0.743,0.321,0.189,0.255,0.084,27,Type D,298,9,0.295,0.0,DH,1,-0.4575529713519377
67.70089285714279,0.8133333333333334,0.2182539682539682,79.62305389221568,0.2664670658682634,0.2648240885602908,Miguel Vargas,0.15,0.249,0.257,0.506,0.233,0.107,0.241,0.105,12,Type A,237,3,0.265,0.0,DH,1,-1.5881025265771993
69.02961133069833,0.6913425345043914,0.4404223227752639,81.36484536082473,0.3353909465020576,0.2909908614038722,Ezequiel Tovar,0.269,0.295,0.469,0.763,0.324,0.2,0.288,0.033,75,Type B,695,6,0.292,10.0,SS,3,0.29779404679722066
67.4245238095238,0.7008416220351951,0.4656278643446379,80.61222493887526,0.2982885085574572,0.275975632938995,Ceddanne Rafaela,0.246,0.274,0.39,0.664,0.286,0.143,0.264,0.026,43,Type D,571,19,0.276,0.0,DH,1,0.39246712850036447
66.3923708920187,0.7960426179604262,0.3469985358711566,79.8830835117773,0.2208067940552017,0.2580012354221155,Johan Rojas,0.243,0.279,0.322,0.601,0.265,0.08,0.19,0.036,18,Type A,363,25,0.258,4.0,CF,2,-0.8297029906240538
71.32125000000002,0.7566137566137566,0.2260536398467433,82.93117647058827,0.2941176470588235,0.2861656099462685,Spencer Torkelson,0.219,0.295,0.374,0.669,0.295,0.155,0.276,0.087,32,Type B,381,0,0.285,0.0,DH,1,-0.6481246198881683
65.28885309278351,0.7410714285714286,0.2138157894736842,82.15960784313724,0.33984375,0.3000536286390496,Max Schuemann,0.22,0.311,0.308,0.619,0.281,0.088,0.259,0.102,21,Type D,459,14,0.3,0.0,DH,1,-0.032542921425786644
66.86180672268901,0.7806451612903226,0.2314540059347181,81.36833712984057,0.3136363636363636,0.3251031961322417,Richie Palacios,0.223,0.346,0.318,0.664,0.303,0.095,0.212,0.142,14,Type A,316,19,0.325,0.0,DH,1,-0.6257811645989677
72.48160847880298,0.7574257425742574,0.3149425287356321,82.27728937728942,0.3090909090909091,0.2942274090130453,Addison Barger,0.197,0.25,0.351,0.601,0.262,0.154,0.267,0.062,18,Type B,225,2,0.294,0.0,DH,1,-0.9335961033722314
62.42922576832148,0.929316338354577,0.1903409090909091,80.99960681520317,0.3599476439790576,0.3368555068447644,Steven Kwan,0.292,0.368,0.425,0.793,0.349,0.133,0.094,0.098,33,Type A,540,12,0.337,10.0,LF,1,1.3056593279484874
71.38826908821342,0.7791279485346676,0.2825017568517217,83.10998990918267,0.3071500503524673,0.3395408874647153,Jarren Duran,0.285,0.342,0.492,0.834,0.357,0.207,0.218,0.073,83,Type C,735,34,0.34,0.0,DH,1,0.36467776050271417
69.9198453608247,0.7829021372328459,0.3367768595041322,80.84134165366618,0.2616822429906542,0.3074398119746154,Ryan Jeffers,0.226,0.3,0.432,0.732,0.317,0.206,0.2019999999999999,0.069,43,Type C,465,3,0.307,0.0,DH,1,-0.7054145601927454
69.06009661835742,0.6529466791393826,0.2958167330677291,82.0749196141479,0.2781350482315112,0.2734827366332547,Zack Gelof,0.211,0.27,0.362,0.632,0.276,0.151,0.344,0.069,39,Type B,547,25,0.273,-1.0,2B,3,-0.9024139633735366
67.22275229357803,0.8661347517730497,0.2347684809098294,83.59066666666669,0.3329633740288568,0.3409130343574196,Brendan Donovan,0.278,0.342,0.417,0.759,0.332,0.14,0.124,0.072,51,Type A,652,5,0.341,0.0,DH,1,0.9282951343978472
65.92205452775069,0.851145038167939,0.2832764505119454,81.2427866831073,0.3115763546798029,0.3111642963046145,Bryson Stott,0.245,0.315,0.356,0.671,0.296,0.111,0.163,0.093,32,Type A,571,32,0.312,7.0,2B,3,-0.1447553470960527
65.89327586206896,0.8456375838926175,0.2358003442340791,81.85410764872522,0.2457627118644068,0.3044175303368383,Jonah Bride,0.276,0.357,0.461,0.818,0.351,0.185,0.2019999999999999,0.11,21,Type A,272,0,0.304,0.0,DH,1,1.159848731151734
71.41655138339925,0.7111324376199616,0.2506459948320413,83.69806259314458,0.3010432190760059,0.3331306162070335,Colton Cowser,0.242,0.321,0.447,0.768,0.331,0.204,0.307,0.093,51,Type B,561,9,0.333,0.0,DH,1,0.23505277576301653
69.08349303135893,0.719672131147541,0.3226324237560192,85.0457671957672,0.3254593175853018,0.3787078411324455,Kerry Carpenter,0.284,0.345,0.587,0.932,0.39,0.303,0.253,0.074,39,Type B,296,0,0.377,0.0,DH,1,1.939476639460443
70.99426605504587,0.7776510832383124,0.3068844807467911,81.70082372322905,0.3278418451400329,0.3239562457655434,Andy Pages,0.248,0.305,0.407,0.712,0.31,0.159,0.244,0.065,37,Type C,443,1,0.324,0.0,DH,1,-0.32320167916453335
68.56965240641706,0.7758846657929227,0.2762991128010139,83.49238095238097,0.2857142857142857,0.3319084050106112,David Fry,0.263,0.356,0.448,0.804,0.347,0.185,0.214,0.107,33,Type A,392,4,0.332,0.0,DH,1,0.8006661763258992
69.28828828828826,0.7177242888402626,0.2462526766595289,81.70282685512363,0.3415492957746479,0.2796749994030634,Daniel Schneemann,0.218,0.303,0.368,0.671,0.295,0.15,0.317,0.113,17,Type B,221,3,0.28,0.0,DH,1,-0.7421398305992029
71.38243670886075,0.7148846960167715,0.3708333333333333,81.38811881188117,0.2871287128712871,0.2717792357403839,Noelvi Marte,0.21,0.248,0.301,0.549,0.243,0.092,0.31,0.037,13,Type B,242,9,0.272,0.0,DH,1,-1.6138074741709973
72.88404761904772,0.744122965641953,0.2331768388106416,83.22281879194637,0.3422818791946309,0.3548590224343633,Riley Greene,0.262,0.348,0.479,0.827,0.355,0.217,0.267,0.11,57,Type B,584,4,0.355,0.0,DH,1,0.6174614230116029
70.94636279926331,0.8177737881508079,0.2477256822953114,83.0798534798534,0.2573170731707317,0.3281008704391948,Corbin Carroll,0.231,0.322,0.428,0.749,0.325,0.197,0.19,0.107,58,Type C,684,35,0.33,0.0,DH,1,-0.10827650139318294
74.48656274664565,0.7791505791505792,0.231283422459893,85.00668151447665,0.320754716981132,0.3747949427615496,Gunnar Henderson,0.281,0.364,0.529,0.893,0.381,0.248,0.221,0.108,75,Type C,719,21,0.374,5.0,SS,3,1.3187164433378542
66.50655430711613,0.7947019867549668,0.2921265636497424,81.66642784032754,0.3091095189355169,0.2783821743038684,Anthony Volpe,0.243,0.293,0.364,0.657,0.287,0.121,0.226,0.061,46,Type A,689,28,0.278,6.0,SS,3,-0.29381903932839337
69.25593368237352,0.7991489361702128,0.3294797687861271,84.17590643274852,0.2956926658905704,0.319784835633538,Andrew Vaughn,0.246,0.297,0.402,0.699,0.304,0.156,0.213,0.061,50,Type C,619,2,0.32,-4.0,1B,1,-0.40704705410397574
67.99575381679395,0.7456382001836547,0.233387358184765,83.35960451977401,0.3385049365303244,0.3241080850957914,Michael Busch,0.248,0.335,0.44,0.775,0.336,0.192,0.286,0.111,51,Type D,567,2,0.324,5.0,1B,1,1.1026682056126063
63.767342073897545,0.8821510297482837,0.258128078817734,79.02424242424244,0.2848920863309352,0.2828167389605968,Sal Frelick,0.259,0.32,0.335,0.655,0.292,0.076,0.149,0.074,28,Type A,524,18,0.283,0.0,DH,1,-0.2074862674532196
70.08931051587291,0.8734299516908213,0.3078307830783078,85.28409090909095,0.2783751493428912,0.3362865864273049,Vinnie Pasquantino,0.262,0.315,0.446,0.76,0.325,0.183,0.128,0.072,51,Type C,554,1,0.336,0.0,DH,1,0.09444614510969625
68.73756893382348,0.726063829787234,0.3043095866314864,82.56625172890735,0.2983425414364641,0.3299185475207782,Brenton Doyle,0.26,0.317,0.446,0.764,0.328,0.186,0.254,0.076,51,Type D,603,30,0.331,11.0,CF,2,6.541516338343176
69.23559523809521,0.6690140845070423,0.3509544787077827,81.55140562249002,0.3192771084337349,0.2584655817681462,Korey Lee,0.21,0.244,0.347,0.591,0.257,0.138,0.31,0.043,27,Type B,394,6,0.257,0.0,DH,1,-1.0320585224323553
69.36316931982637,0.8379160636758322,0.3715124816446402,83.63050847457632,0.2975517890772128,0.3148532885321205,Michael Massey,0.259,0.294,0.449,0.743,0.317,0.19,0.157,0.042,33,Type C,356,1,0.315,0.0,DH,1,-0.5315969373844178
66.6994822485207,0.8420289855072464,0.3360522022838499,80.57673545966229,0.273921200750469,0.3058113213229414,Will Brennan,0.264,0.309,0.388,0.697,0.303,0.124,0.136,0.054,23,Type A,353,4,0.306,0.0,DH,1,0.18559442129265372
67.9369623655914,0.7447552447552448,0.3120860927152318,83.04819121447032,0.251937984496124,0.3190859229882414,Zach Neto,0.249,0.318,0.443,0.761,0.33,0.194,0.233,0.065,58,Type D,602,30,0.319,11.0,SS,3,7.014025895253913
71.0902827918171,0.8483080513418904,0.245697896749522,81.35158850226927,0.2950075642965204,0.3067055656631855,Joey Ortiz,0.239,0.329,0.398,0.726,0.319,0.159,0.2019999999999999,0.11,42,Type C,511,11,0.307,8.0,3B,1,-0.7346084273021225
67.73866758241753,0.827027027027027,0.2561132561132561,81.71631205673762,0.3256637168141593,0.3400811759788824,Spencer Horwitz,0.265,0.357,0.433,0.79,0.344,0.168,0.184,0.11,31,Type A,381,0,0.34,0.0,DH,1,0.8025202646157347
64.53809771309773,0.8008213552361396,0.3037974683544304,80.26125356125355,0.3011363636363636,0.2625912213045659,Brett Wisely,0.238,0.278,0.345,0.623,0.272,0.107,0.239,0.048,18,Type A,272,2,0.263,0.0,DH,1,-0.6028142301945312
68.99012961116647,0.7859922178988327,0.2990566037735849,83.07931506849316,0.3123287671232876,0.3136019173986937,Colt Keith,0.26,0.309,0.38,0.689,0.301,0.12,0.198,0.065,32,Type A,556,7,0.316,-8.0,2B,3,0.006088525054635294
72.73258196721312,0.7173333333333334,0.2896725440806045,85.18008298755186,0.2614107883817427,0.3509877920994561,Tyler Soderstrom,0.233,0.315,0.429,0.743,0.322,0.196,0.249,0.094,19,Type B,213,0,0.351,0.0,DH,1,0.11384798940258882
67.56846638655455,0.8333333333333334,0.3040702314445331,80.16015283842796,0.324235807860262,0.2963486353001457,Masyn Winn,0.267,0.314,0.416,0.73,0.315,0.148,0.171,0.064,52,Type A,637,11,0.295,14.0,SS,3,0.5016050027369323
69.15075558475695,0.7687338501291989,0.341534008683068,81.90800744878956,0.2968460111317254,0.3217353674003967,Nick Gonzales,0.27,0.311,0.398,0.709,0.307,0.128,0.191,0.047,29,Type B,387,5,0.322,0.0,DH,1,-0.49214291990701325
70.84392361111107,0.7521367521367521,0.3188679245283018,84.07965860597434,0.2741477272727273,0.3271342542297845,Jackson Chourio,0.275,0.327,0.464,0.791,0.339,0.189,0.211,0.068,54,Type B,573,22,0.327,0.0,DH,1,0.40154470816657506
63.05760534429596,0.8688688688688688,0.2196339434276206,80.74455445544554,0.3353960396039604,0.3223162723227293,Nolan Schanuel,0.25,0.343,0.362,0.706,0.315,0.112,0.17,0.1119999999999999,32,Type A,607,10,0.322,1.0,1B,1,0.12627311531355628
70.5009980988593,0.6771799628942486,0.3217054263565891,81.69177215189869,0.3259493670886076,0.2562084745989862,Joey Loperfido,0.214,0.264,0.35,0.614,0.268,0.136,0.363,0.05,21,Type B,262,4,0.256,0.0,DH,1,-0.9706060450461946
72.44790356394141,0.795131845841785,0.2287636669470143,83.57033898305087,0.2909604519774011,0.3321077524394852,Wyatt Langford,0.253,0.325,0.415,0.74,0.321,0.162,0.206,0.092,45,Type C,557,19,0.332,0.0,DH,1,-0.05542521727612375
71.9474860335195,0.7224264705882353,0.21,86.29016853932585,0.3370786516853932,0.3543856893430175,James Wood,0.264,0.354,0.427,0.781,0.342,0.163,0.289,0.1159999999999999,26,Type B,336,14,0.354,0.0,DH,1,0.37126640414995227
73.31174568965513,0.7069672131147541,0.3963553530751708,82.06559485530548,0.2733118971061093,0.28264957914526,Hunter Goodman,0.19,0.228,0.417,0.645,0.274,0.227,0.286,0.036,22,Type B,224,1,0.286,0.0,DH,1,-0.3207011232124466
62.00340389016019,0.8342792281498297,0.2718446601941747,77.8671850699844,0.2739938080495356,0.2914927079731961,Jacob Young,0.256,0.316,0.331,0.648,0.29,0.075,0.196,0.0579999999999999,28,Type A,521,33,0.291,12.0,CF,2,-0.45859675030307245
69.7390072347268,0.8110236220472441,0.345374449339207,83.10956887486856,0.3427970557308096,0.3753677707377263,Jackson Merrill,0.292,0.326,0.5,0.826,0.352,0.208,0.17,0.049,61,Type C,593,16,0.375,0.0,CF,2,1.2097002741224783
67.51930946291561,0.7681159420289855,0.3282828282828283,80.46491228070172,0.2622377622377622,0.2708676547066195,Trey Lipscomb,0.2,0.268,0.232,0.5,0.231,0.032,0.19,0.076,4,Type D,211,11,0.271,0.0,DH,1,-0.28754895138147724
68.70598684210529,0.7015706806282722,0.269689737470167,83.1073593073593,0.277056277056277,0.2628124607592051,Jackson Holliday,0.189,0.255,0.311,0.565,0.251,0.121,0.332,0.072,11,Type D,208,4,0.263,0.0,DH,1,-0.8825630212780887
69.33141654978955,0.8672086720867209,0.2525510204081632,83.09999999999997,0.3098827470686767,0.3270965688074263,Masataka Yoshida,0.28,0.349,0.415,0.765,0.336,0.135,0.124,0.064,31,Type C,421,2,0.327,0.0,DH,1,-0.19608653966898804
